SKU,name,URL to product,price,Retail Price,URL to image,URL to thumbnail image,Commission,Category,Subcategory,Description,SearchTerms,Status,MerchantID,Custom 1,Custom 2,Custom 3,Custom 4,Custom 5,StoreID,Manufacturer,PartNumber,MerchantCategory,MerchantSubCategory,ShortDescription,ISBN,UPC,CrossSell,MerchantGroup,MerchantSubgroup,CompatibleWith,CompareTo,QuantityDiscount,Bestseller,AddToCartURL,ReviewsRSSURL,Option1,Option2,Option3,Option4,Option5,ReservedForFutureUse1,ReservedForFutureUse2,ReservedForFutureUse3,ReservedForFutureUse4,ReservedForFutureUse5,ReservedForFutureUse6,ReservedForFutureUse7,ReservedForFutureUse8,ReservedForFutureUse9
CMI112,Blue Scooper Plate,http://www.wrightstuff.biz/bluescooper.html,3.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/bluescooper.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/bluescooper.jpg,,12,183,"The Blue Scooper Plate can help people maintain independence and enjoy dining. For people with muscle control issues, hand ailments, severe arthritis or similar conditions, successful self feeding can be a real challenge. All scooper plates have a slightly taller rim on one side that has a reverse curve. The curve helps in scooping food onto a utensil. As food is pushed into this curve, it naturally rolls back onto a spoon or fork. Higher edges around the rest of the plate help corral foods and reduce the opportunity for spills. Scoop dishes are suitable for both adults and children. However, they are typically smaller than regular dinner plates, which is ideal for better portion size control. The Blue Scooper Dish is made of a darker blue plastic and the dark blue background provides high contrast for light color foods which may not be easily identified on white plates by persons with declining vision (a frequent occurrence with Alzheimer's patients). The Blue Scooper Plate diameter is 6 ¾ inches and has a circular shape. The edges are curved and half inch high with a one inch high reverse curve for scooping food. The bottom has a one-quarter inch rim. The scoop plate is molded of heat-resistant blue plastic and is dishwasher safe. The Blue Scooper Plate is also available with a suction cup base. See Scooper Plate with Suction Base CMI108. Blue Scooper Plate Features: Reverse curve for scooping food. Blue color provides high contrast for low vision. Also available with suction base. Dishwasher safe. Blue Scooper Plate Specifications: Diameter: 6¾ inches. Reverse curve height: 1 inch. Material: heat resistant plastic. Color: blue.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",745350010,In the Kitchen,"Adaptive Plates, Plate Guards and Bowls",Helps scoop food onto your eating utensil.,,,,,,,,,,,,,,,,,,,,,,,,,
ASN3143,ErgoTek  Plus 32 inch Reacher,http://www.wrightstuff.biz/erpl32inre.html,16.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/erpl32inre.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/erpl32inre.jpg,,12,183,"The ErgoTek Plus 32 inch Reacher ergonomic designed handle and trigger allows the heel of your hand and fingers to be in a more natural position. Picking up larger items such as cans is easier with this longer reacher with jaws that open to 3 1/4 inches. Use the magnetic tip in the end of the reacher for picking up small metal objects like paper clips. The upright pulling post on the tip end of the reacher is useful for dragging objects. A spring clip is included for storing the reacher on round tubing of your walker, wheelchair or bedside rail. This lightweight ergonomic grabber is ideal for light duty activities of daily living including dressing or picking up items from the floor. ErgoTek Plus 32 inch Reacher Features: Only 8 oz of pressure is required at the trigger to close the jaws. Lightweight and durable aluminum 32 inch long reacher. Helps grasp items from hard to reach places. Ideal for dressing and activities of daily living. Includes magnetic tip, clip for storing, and pulling post. ErgoTek Plus 32 inch Reacher Specifications: Jaws open: 3 1/4 inches. Length: 32 inches. Weight: 7.2 oz.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111295,Around the House,Reaching Aids,Ergonomic designed handle and trigger require less pressure for grasping.,,,,ErgoTek  Plus Reachers,,,,,,,,,,,,,,,,,,,,,
CVL300I,Ivory Verilux Magnifier,http://www.wrightstuff.biz/magnifierivory.html,39.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/magnifierivory.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/magnifierivory.jpg,,12,183,"The amazing lamp-mounted Verilux Magnifier is perfect for reading a book and doing fine detail work. With two magnifiers in one, this hands-free magnifier turns fine text into large print with two separate magnification ranges ? most of the lens is 2X magnification, plus a 6X spot lens is implanted in the first lens for seeing tiny details. The large 5 inch size is perfect for reading and needlework, and eyeglass-quality acrylic means there?s no distortion. The 18 inch flexible gooseneck stays put and makes perfect positioning easy. The built-in handle lets you adjust the scratch-resistant magnifier to any angle without putting fingerprints on the lens. But just in case you do get fingerprints or dust on the lens, a microfiber lens cloth is included. Verilux Magnifier for use with: Original Deluxe Natural Spectrum floor lamp. EasyFlex Deluxe Natural Spectrum floor lamp. Ivory Verilux Magnifier Features: Flexible All-Steel Gooseneck offers precise positioning and decades of durability. Ivory finish matches the EasyFlex Deluxe and Original Full spectrum ivory floor lamps. Optical Quality Acrylic, resists scratching and breaking; distortion-free. Ivory Verilux Magnifier Specifications: Magnification zones: 2X lens and 6X spot lens. Includes: microfiber polishing cloth.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",766900188,Around the House,Light Therapy,Hands free magnifier.,,,,Verilux Floor Lamps,,,,,,,,,,,,,,,,,,,,,
CAA500LK,Large Muff Vest,http://www.wrightstuff.biz/muffvestlrg.html,79.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/muffvestlrg.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/muffvestlrg.jpg,,12,183,"The Large Muff Vest was designed to allow the wearer to reach through the pocket to place their impaired arm in the support. Developed by the spouse of a stroke survivor, the Muff Vest provides support for a flaccid arm. The weight of the stroke arm is distributed and effectively supported over both shoulders. The Muff Vest provides arm control and support, even when the user is bending forward. The large front horizontal pocket is conveniently opened on both ends for left or right arm support. Two handy patch pockets offer convenient storage and accessibility for small frequently used items. Constructed of a cotton/polyester blend, machine washable fabric, with durable reinforced stitching. Hook and loop tab closure back opening. Ideal for hemiplegic upper extremities. Large Muff Vest Features: Provides support for a flaccid arm. Constructed of 65 percent polyester/35 percent cotton blend, machine washable fabric. Hook and loop tab closure back opening. Large Muff Vest Specifications: Universal fit: for either left or right arm support. Unisex design: can be worn by either sex. Colors: khaki. Size: large, fits 150 - 200 pounds.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",,On The Move,"Slings, Gait and Transfer Belts",Provides support for a flaccid arm.,,852022002001,,Muff Vest,,,,,,,,,,,,,,,,,,,,,
CKE11201,Youth Weighted Fork,http://www.wrightstuff.biz/youthfork.html,11.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/youthfork.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/youthfork.jpg,,12,183,The Youth Weighted Fork helps stabilize the tremulous hand while eating. The plastic vinyl handle is shaped to fit small hands. Youth Weighted Fork Features: Assists in stabilizing hand tremors to promote self feeding. Built up handles aid in grasping. Youth Weighted Fork Specifications: Handle diameter: 7/8 inch. Handle length: 3 1/4 inches. Weight: 4 ounces. Material: stainless steel with textured vinyl coated handle.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",873704000245,In the Kitchen,Adaptive Eating Utensils,Helps promote self feeding for children with tremors.,,873704000245,,Youth Weighted Eating Utensils,,,,,,,,,,,,,,,,,,,,,
CKE11203,Youth Weighted Teaspoon,http://www.wrightstuff.biz/youthteaspoon.html,11.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/youthteaspoon.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/youthteaspoon.jpg,,12,183,The Youth Weighted Teaspoon helps assist in stabilizing hand tremors and allowing your child to feed him or herself. The plastic vinyl handles are shaped to fit your child's fingers. This adapted spoon weighs 4 ounces and has a 3 1/4 inch long handle. Youth Weighted Teaspoon Features: Built up handles aid in grasping. Assist in stabilizing hand tremors to promote self feeding. Dishwasher safe. Youth Weighted Teaspoon Specifications: Handle diameter: 7/8 inch. Handle length: 3 1/4 inches. Weight: 4 ounces. Material: stainless steel with textured vinyl coated handle. Color: gray.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",873704000269,In the Kitchen,Adaptive Eating Utensils,Helps children with grasping difficulties feed themselves.,,873704000269,,Youth Weighted Eating Utensils,,,,,,,,,,,,,,,,,,,,,
CAA500SK,Small Muff Vest,http://www.wrightstuff.biz/muffvestsm.html,79.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/muffvestsm.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/muffvestsm.jpg,,12,183,"The Small Muff Vest was designed by the spouse of a stroke survivor. The Muff Vest provides support for a flaccid arm. The weight of the stroke arm is distributed and effectively supported over both shoulders. The Muff Vest provides arm control and support, even when the user is bending forward. The large front horizontal pocket is opened on both ends, allowing the wearer to reach through the pocket to place their impaired arm in the support. Two handy patch pockets offer convenient storage and accessibility for small frequently used items. Constructed of 65% polyester 35% cotton blend, machine washable fabric, with durable reinforced stitching. Hook and loop tab closure back opening. Ideal for hemiplegic upper extremities. Small Muff Vest Features: Provides support for a flaccid arm. Hook and loop tab closure back opening. Fits male or female. Small Muff Vest Specifications: Universal fit : for either left or right arm support. Color : khaki. Size : small, fits 100 - 125 pounds.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111349,On The Move,"Slings, Gait and Transfer Belts",Helps support an impaired arm.,,,,Muff Vest,,,,,,,,,,,,,,,,,,,,,
MPM405,Penco Red Walkerballs,http://www.wrightstuff.biz/walkerballsred.html,6.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/walkerballsred.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/walkerballsred.jpg,,12,183,"Penco Red Walkerballs are pre-cut to prevent injuries from cutting tennis balls. These high quality, felt or plush covered hollow rubber balls are simple to install and ready for you to use. Walkerballs help increase mobility by allowing walkers with front wheels to glide effortlessly on most surfaces. These hollow rubber balls offer a unique alternative to the rubber tips and glides for walkers. With Walkerballs, you can add personality to your walker and enjoy effortless, scuff-free movement across the floor. Designed to fit most walkers. Penco Red Walkerball Features: Easy to use. Pre-cut to prevent injuries from cutting tennis balls. Fits most walker legs regardless of tube diameter. Penco Red Walkerball Specifications: Color: red.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",645723400050,On The Move,Walker Accessories,Designed to fit most walkers.,,645723400050,,Penco Walkerballs,,,,,,,,,,,,,,,,,,,,,
MPM401,Penco Grey Walkerballs,http://www.wrightstuff.biz/walkerballsg.html,6.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/walkerballsg.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/walkerballsg.jpg,,12,183,"Penco Grey Walkerballs are designed to fit most walkers. Walkerballs help increase mobility by allowing walkers with front wheels to glide effortlessly on most surfaces. These high quality, felt or plush covered hollow rubber balls are pre-cut, simple to install and ready for you to use. Walkerballs offer a unique alternative to the rubber tips and glides for walkers. With Walkerballs, you can add personality to your walker and enjoy effortless, scuff-free movement across the floor. Penco Grey Walkerball Features: Easy to use. Pre-cut to prevent injuries from cutting tennis balls. Fits most walker legs, regardless of tube diameter. Penco Grey Walkerball Specifications: Color: grey.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",645723400012,On The Move,Walker Accessories,Helps you glide your walker across the floor.,,645723400012,,Penco Walkerballs,,,,,,,,,,,,,,,,,,,,,
MPM407,Penco Blue Walkerballs,http://www.wrightstuff.biz/walkerballsbl.html,6.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/walkerballsbl.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/walkerballsbl.jpg,,12,183,"Penco Blue Walkerballs allow you to add personality to your walker and enjoy effortless, scuff-free movement across the floor. Designed to fit most walkers, Walkerballs help increase mobility by allowing walkers with front wheels to glide effortlessly on most surfaces. These high quality, felt or plush covered hollow rubber balls are pre-cut, simple to install and ready for you to use. Walkerballs offer a unique alternative to the rubber tips and glides for walkers. Penco Blue Walkerball Features: Easy to use. Pre-cut to prevent injuries from cutting tennis balls. Fits most walker legs regardless of tube diameter. Penco Blue Walkerball Specifications: Color: blue.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",645723400074,On The Move,Walker Accessories,Offers a unique alternative to walker glides.,,645723400074,,Penco Walkerballs,,,,,,,,,,,,,,,,,,,,,
CKE40000,Adult Weighted Universal Standard Holder,http://www.wrightstuff.biz/adweunstho.html,22.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/adweunstho.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/adweunstho.jpg,,12,183,"The Adult Weighted Universal Standard Holder will securely hold most round or irregular shaped items with three adjustable set screws. This large weighted holder can be used with pens, pencils markers, paintbrushes, crayons and any item that measures 1/8 in to 7/16 inch diameter. Provides added weight for those having difficulty in bearing down with a writing device or have shaky hands. The holder includes an allen wrench and three extra long screws enabling you to hold small diameter objects in the holder.Large weighted holder weighs approximately 6 1/2 ounces. Adult Weighted Universal Standard Holder Features: Can be used with any item that measures 1/8 inch to 7/16 inch diameter. Comes with an allen wrench and 3 extra long screws for smaller objects. Assists in stabilizing the hand. Adult Weighted Universal Standard Holder Specifications: Measures: 5 inches long. Diameter: 3/4 inch. Weighs: 6 1/2 oz.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",873704001556,Around the House,Adaptive Writing Aids,Adds weight to writing aids to help reduce tremor when writing.,,873704001556,,Universal Weighted Holders,,,,,,,,,,,,,,,,,,,,,
MNP400,See 4 Safety Mobility Light,http://www.wrightstuff.biz/mobilitylight.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/mobilitylight.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/mobilitylight.jpg,,12,183,"The See 4 Safety Mobility Light clips onto walkers, canes and rollators and provides users with additional light for safety. This automatic light source turns itself on when in motion and when it senses a low level light environment. It turns itself off after 30 seconds if there is no motion or when it senses a well-lit environment. Patented, hands-free, automatic illumination personal visual aid. Simply flip the on/off switch to the on position, clip the light to round tubing of a cane, walker or rollator and start moving. Three bright LEDs lights are powered by two AAA batteries (included). The light uses two sensors. First, a motion sensor determines movement. After 30 seconds of not being moved, the light turns off. Second, the light uses a lighting sensor to determine if it is in a low level light environment. Only when it is in a low light environment and in use will the light illuminate. Saves batteries and time. Choose the off setting position to turn the light off. See 4 Safety Mobility Light Features: Patented motion- and light-activated technology. Three super-bright, long-life LEDs for enhanced visibility. Easy to use clamp with foam padding for a secure grip. Great for nighttime bathroom trips. Automatically turns on and off. Attaches to any size walker, rollator, or cane tubing. Senses both low light level and motion. See 4 Safety Mobility Light Specifications: Includes: 2 standard AAA batteries. Length: 7 3/4 inches. Width: 4 5/8 inches. Height: 1 1/2 inches. Warranty: guaranteed to be free of manufacturing defects for a period of one year from date of purchase. At our option, NEPA Partners LLC will repair or replace any unit found to be defective in materials or workmanship under normal use. THIS WARRANTY DOES NOT COVER BATTERIES.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",859720002005,On The Move,Walking Canes and Cane Accessories,"Automatic light source for walkers, canes and rollators.",,859720002005,,,,,,,,,,,,,,,,,,,,,,,
AEN370,Enablers Dexterity Kit,http://www.wrightstuff.biz/dexteritykit.html,16.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/dexteritykit.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/dexteritykit.jpg,,12,183,"The Carex Enablers Dexterity Kit combines five items specifically designed to improve functional performance of common tasks and make daily life easier. The curved design of the EZ-Key turner begins the turning effort, so completion of the turn is accomplished with minimum additional stress. The Button Hook / Zipper Pull puller eliminates the stress and frustration of buttoning a button by pulling the button into position. The Pen and Pencil Cushion is designed in both shape and density to alleviate stress while providing a secure grip. The Spoon and Fork holders fit onto spoons and forks providing a larger gripping surface. The Lamp Switch Enlarger fits over the existing twist style switch to provide a larger gripping area for an easy, stress free grasp. The Enablers Dexterity Kit includes the necessary tools to make daily life easier and improve functional performance of common tasks. Packaged together, these items meet some of the most common daily household challenges faced by people with arthritis, hand tremors or other conditions. Designed for arthritis sufferers to help decrease joint pain and enhance hand function. Made of lightweight plastic, these items can help make simple tasks around the house a little easier. Return policy: Due to hygiene purposes, this item is non-returnable. Enablers Dexterity Kit Features: Enhances hand function. Reviewed by Certified Hand Therapist. Helps control arthritic deformities (Wrist Radial Drift, MCP Joint Ulnar Drift, Boutonierre Deformity, Swan Neck Deformity, and IP Joint Angulation Deformity). Enablers Dexterity Kit Specifications: Includes: 3 EZ Key Turners (AEN15), 3 Pen and Pencil Cushions (AEN21), 2 Lamp Switch Turners (AEN23), 2 Spoon and Fork Holders (AAM137), and 1 Button Hook/Zipper Pull. Material: lightweight plastic.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",76855370001,Around the House,Key Turners,Designed to help those with arthritis or hand tremors perform everyday tasks.,,076855370001,,,,,,,,,,,,,,,,,,,,,,,
MEU473,Easy to Use Walker Coasters,http://www.wrightstuff.biz/walkercoasters.html,9.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/walkercoasters.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/walkercoasters.jpg,,12,183,"Easy to Use Walker Coasters are a welcoming upgrade from traditional walker glides, walker wheels, and walker balls. These brightly colored, lightweight footpads are highly visible, making them easy for you to see where the legs of the walker are to avoid tripping or stumbling. Made of a special polymer blend, durable plastic that easily glides in all directions over concrete, carpets, and linoleum floors with very little effort. The unique design of these replacement walker footpads includes an O-ring to securely attach the Walker Coasters without tools. Unlike walker balls and tennis balls, Walker Coasters don?t absorb water or collect debris. Easy to Use Walker Coaster Features: Glides over doorways, sidewalks, and carpets. No tools required for assembly. Securely attaches to walker with O-ring design. Bright, easy to see color. Great alternative to tennis balls. Easy to Use Walker Specifications: Fits: all standard 1 inch walker legs. Width: 2 ½ inch diameter. Height: 1 ½ inches. Made: USA. Material: smooth, durable plastic. Color: bright yellow. Includes: package of 2.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",711379007308,On The Move,Walker Accessories,Helps glide your walker easily over bumps and cracks.,,711379007308,,,,,,,,,,,,,,,,,,,,,,,
AFE308,A Fitness Experience,http://www.wrightstuff.biz/fitnessvideo.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/fitnessvideo.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/fitnessvideo.jpg,,12,183,"A Fitness Experience exercise DVD is ideal for strengthening to help prevent falls and improve balance. This strength training program was created by a certified exercise physiologist who specializes in senior adult fitness, health and wellness programs. He identified the lack of strength programs geared to those individuals who may have some physical limitation or have trouble getting started with conventional exercise programs. A Fitness Experience provides a great place to start. Using the exercises regularly could help prevent falls and significantly improve your balance. The introduction and closing includes valuable fitness and wellness information. Fitness Experience exercise video running time is 48 minutes. It is divided into 8 sections: warm up, legs and hips, back and shoulders, arms, abdominals, grip, balance and relaxation. You can use all of the program or only those sections for your specific needs. Testimonials: ?It?s a wonderful video? Ted Podleski, Director of Arizona Osteopathic Medical Association. ?I think the fitness video was a great idea and something very much needed.? Cindy Manning, State President, AAAP. A Fitness Experience Exercise DVD Features: Strength building program for the mature adult. Easy to follow directions. Real people, average 85 years old, performing real exercises. Toning workout video for beginners or lower level fitness clients. Most, but not all exercises are done from a seated position. A Fitness Experience Exercise DVD Specifications: Format: DVD. Length: 48 minutes.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",721762418086,Around the House,Books and Videos,Provides a strength building program to help prevent falls and improve balance.,,721762418086,,,,,,,,,,,,,,,,,,,,,,,
CFG007,Fire Gone Fire Extinguisher,http://www.wrightstuff.biz/firegone.html,9.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/firegone.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/firegone.jpg,,12,183,"Fire Gone is a fire extinguisher disguised as a compact easy to use aerosol can. Cooking mishaps are the leading cause of fires in the home, according to the National Fire Protection Association. Traditional fire extinguishers are large, heavy, difficult to use, and often challenging for people with arthritis hands. Fire Gone delivers a strong targeted stream of specially formulated fire fighting foam that goes right to the source of the fire. This single use fire suppressant is effective on most electric, grease, fabric and wood fires. Just pull the safety tab, aim and squeeze the trigger. Fire Gone Fire Extinguisher foam is biodegradable so it is easy to clean up and won?t damage surfaces. Fire Gone Fire Extinguisher Features: Stops fires fast. Simple to use can and spray nozzle design. Biodegradable foam fire suppressant is simple to clean up. More effective than traditional fire extinguishers on most common fires. Contains no CFCs. AFFF Foam UL Certified. Fire Gone Fire Extinguisher Specifications: Diameter: 2 ½ inches. Height: 10 inches. Manufactured: USA.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",752080007102,Around the House,Other Useful Adaptive Tools,Stops flames fast.,,752080007102,,,,,,,,,,,,,,,,,,,,,,,
CSG293,Vibrating Alarm Medication Reminder,http://www.wrightstuff.biz/vibratingalarm.html,34.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/vibratingalarm.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/vibratingalarm.jpg,,12,183,"The Vibrating Alarm Medication Reminder is an easy to use pill box that helps you organize your daily pills and reminds you with an audio and/or vibrating alarm 4 times per day. This remarkable little device is a handy and helpful addition to any medication regimen. Ideal for personal use and use in clinical applications, this compact little pill organizer is an assistive living aid that exceeds expectations. With simple, straightforward programming and easy alarm selection, this vibrating pill timer reminder is a convenient compliance device. This compact daily alarm pillbox has 4 large tablet compartments, an integrated clock with dedicated alarm, 4 different audio and vibration alarms. The digital LCD clock face displays the time, alarm type and the alarm number with a crisp blue backlight. Strong but discreet vibrating alarm only you will know it is going off, or loud beeping alarm or both, vibrating AND beeping alarm. Snooze alarm repeats after 4 and 8 minutes. Manufacturer one year warranty. Vibrating Alarm Medication Reminder Features: Displays time with backlight. Four programmable daily alarms. Set both audible and vibration alarms at the times of your choice. Four pill containers hold 8 aspirin sized tablets per compartment. Slim design slips easily into pockets or purses. Alarm remembers your settings each day. Vibrating Alarm Medication Reminder Specifications: Measures: 2 3/4 inches x 2 1/2 inches x 7/8 inch. Power: 1 AAA battery (not included), 3 button cells LR44 (included). Weight: 3 ounces (with batteries).",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111694,Around the House,Pill Organizers,Alerts individuals when it is time to take their medication.,,,,,,,,,,,,,,,,,,,,,,,,,
CEH150,Soft Flexible LIp Blocks,http://www.wrightstuff.biz/softlipblocks.html,12.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/softlipblocks.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/softlipblocks.jpg,,12,183,"Soft Flexible Lip Blocks allow you to cut the length to the perfect size. Lip Blocks help discourage an individual from biting the straw or thrusting the tongue. It also corrects tongue position and prevents the straw from going too deep inside the mouth. Lip blocks can be helpful with tensing for controlled lip and tongue movement. Lip blocks should only be used by a professional therapist or by a caregiver trained in their use and should be supervised at all times. Soft Flexible Lip Block Features: Use with regular straws. Prevents the straw from being inserted too deeply into your mouth. Can be cut for custom length. Dishwasher Safe. Soft Flexible Lip Block Specifications: Made: in USA. Mouthpiece size: ¾ inch. Length: 2 ½ inches. Diameter: ½ inch. Construction: medical grade material, latex free. Includes: package of 3. Color: lilac, color may vary.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111477,In the Kitchen,"Cups, Glasses and Straws",Helps correct tongue position.,,,,Sip-Tip Cup,,,,,,,,,,,,,,,,,,,,,
LBP450,Little Boost Platform,http://www.wrightstuff.biz/boostplatform.html,154.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/boostplatform.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/boostplatform.jpg,,12,183,"Do you struggle getting out of your favorite chair? Need a boost? The affordable Little Boost Platform is ideal for those who suffer from weak knees, bad backs, stroke or arthritis. This platform is the safest and sturdiest chair riser on the market today. It is simple - requires no assembly and there are no moving parts. The security lip around the top and the rubber pads installed in each corner are safety features that help prevent your chair from moving or sliding. The platform will fit almost all recliners and chairs up to a chair base of 27 inches x 27 inches. Measure your chair base to ensure a proper fit. After your Little Boost Platform arrives at your home, set your chair on the platform and experience the difference. With your chair elevated 3 inches you will be able to stand up and sit down with a lot less effort and you will feel totally secure at the same time. Made in USA. Little Boost Platform Features: Fits recliners and regular chairs up to 27 inches x 27 inches. No tools or assembly are required. Security lip all around the top. Square rubber pads on each corner hold your chair securely in place. Elevates chair 3 inches. Little Boost Platform Specifications: Construction: durable, recyclable ABS black plastic. Weight: 17 pounds. Weight capacity: 400 pounds. Overall Dimensions: 29 inches x 29 inches x 3.5 inches.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111734,On The Move,"Bed, Chair and Couch Standing Aids",Raises your recliner 3 inches.,,,,Furniture Risers,,,,,,,,,,,,,,,,,,,,,
CVL352,Natural Spectrum PageLight,http://www.wrightstuff.biz/pagelight.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/pagelight.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/pagelight.jpg,,12,183,"The Natural Spectrum PageLight evenly illuminates each page while marking your place. Bright, natural light is spread gently across the page from a flat panel screen lit by LED Natural Spectrum lights. Measuring 7 inches x 6 inches, it's just the right size for a paperback, but sheds enough light for a hardcover book or magazine without glare. Read easily in bed or on dimly lit planes or trains without disrupting others around you. The PageLight features a dimming switch to adjust the intensity of light and serves as a page marker for your book. The PageLight will soon become a must have in your car for those long rides. Natural Spectrum PageLight Features: Light is spread evenly across the flat panel screen and illuminates each page without glare. Light stays on the page and provides excellent black and white contrast. Built-in dimmer switch allows you to adjust the light level as preferred. 3-AAA batteries (sold separately) provide up to 50 hours of reading pleasure. Natural Spectrum PageLight Specifications: Warranty: 1 year limited. Size: 7 inches x 6 inches. Weight: 0.4 pounds.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",766900192,Around the House,Adaptive Reading Aids,Helps you read easier at night without disturbing others.,,,,Verilux Portable Reading Lamps,,,,,,,,,,,,,,,,,,,,,
CVL355,Natural Spectrum Book and Travel Light,http://www.wrightstuff.biz/travellight.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/travellight.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/travellight.jpg,,12,183,"The Natural Spectrum Book and Travel Light is a 2.2 oz book light that slips into your purse, pocket or briefcase for flicker-free, glare-free indoor daylight anywhere. Clips to books or laptops for hands-free operation.The advanced cold-cathode bulb (included) never needs replacing. Fully adjustable with a unique double-articulating head, the book light head also swivels to place full spectrum illumination precisely on any surface. The Book and Travel Light also includes a built-in charger if you decide to use rechargeable batteries. When you plug it into your computer, the batteries will be recharged at the same time for an additional 4-6 hours of run time.Small print appears clearer and the high/low intensity switch allows you to tune the light for the specific application. It clips to books and menus or stands on its own. Natural Spectrum Book and Travel Light Features: Full spectrum daylight book light and computer light. Palm-sized travel light features exclusive Verilux technology that scientifically tunes light to the human eye to help improve vision, and reduce eyestrain. Book Light head turns 180º to shine light exactly where you need it. Clips or stands and folds down to form its own protective, travel-ready case. Operates battery-free via USB connection to computer. Uses either 2 regular or rechargeable AA batteries (not included). Natural Spectrum Book and Travel Light Specifications: Colors: silver or white. Height Range: 9 inches - 3.5 inches. Size: 3 inches x 3.4 inches. Warranty: 1 year limited.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111729,Around the House,Adaptive Reading Aids,Hands free reading light.,,,,Verilux Portable Reading Lamps,,,,,,,,,,,,,,,,,,,,,
